item_id	group_id	listing_has_variations	variant_dict	title	description	url	brand	seller_name	image_url	additional_image_urls	availability	price	shipping_price	condition	mpn	gtin	size	material	color	product_category	target_countries	ads_metadata	is_ads_eligible
LABD101X50-76WRKN	Thermal labels	true	"{""color"":""White"",""size"":""Kite Direct thermal labels on a roll - 4 x 2 inches - 76mm core - 3000 labels per roll""}"	"4 Rolls x 3000 Labels - 100 x 50 mm (4"" x 2"") Direct Thermal - 76 mm core - Kite Packaging"	"Direct thermal labels offer premium print quality for any size of business, from start-up to established. Our labels are ideal for a wide range of applications, including shipping labels, receipts, and much more. With sizes from 50 x 25 mm (2"" x 1"") to 101.6 x 203.2 mm (4"" x 8""), our range has plenty to choose from, and at a much cheaper price than our competitors. See how your business could benefit from Kite direct thermal labels today!"	https://www.kitepackaging.co.uk/scp/labels/thermal-labels/?sfpartno=LABD101X50-76WRKN&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/labels_isoherol.jpg	https://media.kitepackaging.co.uk/images/product_group/large/labels_on_a_roll_for_label_printers_lrl.jpg	in_stock	53.83 GBP	9.92 GBP	new	LABD101X50-76WRKN	5056731619375	Kite Direct thermal labels on a roll - 4 x 2 inches - 76mm core - 3000 labels per roll		White	packaging > labels > thermal labels	"[""GB""]"	"{""custom_label_0"":""Direct thermal labels"",""custom_label_1"":""Labels"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
CSW241812M				25 Single Wall Cardboard Boxes - 610 x 457 x 305 mm (24 x 18 x 12 inches) - Multi Depth - Kite Packaging	Cost-effective, high-quality, versatile - those are the words we would use to describe our single wall cardboard boxes. Comprised of a single layer of corrugated cardboard, these boxes provide protection that is more than sturdy enough for a range of applications - almost any industry you can think of runs on single wall cardboard boxes. Our boxes arrive flat-packed for efficient storage, and can hold up to 32kg of evenly-distributed weight. Our cardboard boxes are all made from 60-90% recycled material, and are of course recyclable, making them one of the greenest packaging choices you could make. This box is also multiscored, allowing you to alter the depth of the box by folding along the creased lines within - a multitude of box sizes for the price of one!	https://www.kitepackaging.co.uk/scp/boxes/standard-cardboard-boxes/?sfpartno=CSW241812M	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/24x18x12l.jpg	https://media.kitepackaging.co.uk/images/product/large/24x18x12Hl.jpg	in_stock	53.84 GBP	9.92 GBP	new	CSW241812M	5056731615230	610x457x305mm			packaging > boxes > standard cardboard boxes	"[""GB""]"	"{""custom_label_0"":""Single wall cardboard boxes"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
B1-KLIKSTOR				20 x Reusable Premium Archive Boxes - 375x279x240mm	Sturdy, high quality, heavy duty storage solutions for home, office and business use Integrated lid boxes made with integrated hinged lid, an all-in-one solution Premium boxes have a heavy duty unique design to provide simple assembly, can be assembled in seconds Hand holes for ease of carrying once your boxes are filled. Delivered flat packed for ease of storage and handling Printed panels for you to add notation information.	https://www.kitepackaging.co.uk/scp/boxes/archive-boxes/?sfpartno=B1-KLIKSTOR	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/b1-set-1.jpg	https://media.kitepackaging.co.uk/images/product_group/large/archive-stationary-box-2l.jpg	in_stock	53.86 GBP	9.92 GBP	new	B1-KLIKSTOR	5056731616343				packaging > boxes > archive boxes	"[""GB""]"	"{""custom_label_0"":""Archive & stationery boxes"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""head""}"	true
PS162X40X230-R				250 Returnable Paper Mailing Bags - 162 x 40 x 230 mm - Kite Packaging	If you’re looking for cost-effective, eco-friendly postal packaging, our brown paper postage bags fit the bill perfectly. They are plastic-free, 100% recyclable and made from ethically sourced raw materials, offering a great alternative to polythene mailing bags. Their robust, water-resistant exterior protects goods even during rainy spells. So, you can enjoy the benefits of sustainable packaging without compromising on the safety of your goods. Also, these bags are returnable, meaning they have two peel-and-seal strips so that the recipient can return the goods should they need to - perfect for ecommerce businesses with return policies or subscription models.	https://www.kitepackaging.co.uk/scp/mailing-bags/returnable-paper-mailing-bags/?sfpartno=PS162X40X230-R&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/returnable_mailing_bags_herol.jpg		in_stock	53.96 GBP	9.92 GBP	new	PS162X40X230-R	5056731613519	162x230mm		Brown	packaging > mailing bags > returnable paper mailing bags	"[""GB""]"	"{""custom_label_0"":""Mailing bags"",""custom_label_1"":""Mailing bags"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
DRYICE-10KG-P	Dry ice	true	"{""size"":""10 kg""}"	10 kg Dry Ice Pellets - For Dry Ice Blasting and Cold Chain Shipping - Kite Packaging	Our dry ice (solid carbon dioxide) pellets are perfect for cold chain shipping, keeping your products colder for longer without the mess that moisture leaves. Supplied in practical pack sizes (10kg, 20kg, 30kg and 40kg) so you can pick the right format for the job. Typical applications include: Cold chain shipping, for frozen foods, pharmaceuticals, vaccines, biological samples Dry-ice blasting and precision cleaning for manufacturing, fire-damage restoration and mould remediation Events and films, used to create thick, low-lying fog effects when added to warm water Labs and research, for flash freezing and specimen preservation Engineering for shrink-fitting metals Specialist tasks, for targeted pest control in enclosed burrows Dry ice pairs perfectly with two of our thermal box liners/pouches; polystyrene boxes and wool insulation packaging for shipping temperature-sensitive goods.	https://www.kitepackaging.co.uk/scp/chilled-packaging/dry-ice/?sfpartno=DRYICE-10KG-P&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/Pelletsl.jpg	https://media.kitepackaging.co.uk/images/product/large/Bagl.jpg	in_stock	53.99 GBP	6.80 GBP	new	DRYICE-10KG-P	5056731625727	10 kg			packaging > chilled packaging > dry Ice	"[""GB""]"	"{""custom_label_0"":""Dry ice"",""custom_label_1"":""Chilled Packaging"",""custom_label_2"":""mid"",""custom_label_4"":""head""}"	true
DRYICE-10KG-S	Dry ice	true	"{""size"":""10 x 1 kg""}"	10 kg Dry Ice Slices - 10 Slices x 1 kg - For Cold Chain Shipping - Kite Packaging	Our dry ice (solid carbon dioxide) slices are perfect for cold chain shipping, keeping your products colder for longer without the mess that moisture leaves. Supplied in practical pack sizes (10kg, 20kg, 30kg and 40kg) so you can pick the right format for the job. Typical applications include: Cold chain shipping, for frozen foods, pharmaceuticals, vaccines, biological samples Dry-ice blasting and precision cleaning for manufacturing, fire-damage restoration and mould remediation Events and films, used to create thick, low-lying fog effects when added to warm water Labs and research, for flash freezing and specimen preservation Engineering for shrink-fitting metals Specialist tasks, for targeted pest control in enclosed burrows Dry ice pairs perfectly with two of our thermal box liners/pouches; polystyrene boxes and wool insulation packaging for shipping temperature-sensitive goods.	https://www.kitepackaging.co.uk/scp/chilled-packaging/dry-ice/?sfpartno=DRYICE-10KG-S&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/Pelletsl.jpg	https://media.kitepackaging.co.uk/images/product/large/Bagl.jpg	in_stock	53.99 GBP	6.80 GBP	new	DRYICE-10KG-S	5056731625734	10 x 1 kg			packaging > chilled packaging > dry Ice	"[""GB""]"	"{""custom_label_0"":""Dry ice"",""custom_label_1"":""Chilled Packaging"",""custom_label_2"":""mid"",""custom_label_4"":""rest""}"	true
LABD101X152-25WRKP	Direct thermal labels	true	"{""color"":""White"",""size"":""Kite Direct thermal labels on a roll - 4 x 6 inches - 25mm core - 475 labels per roll""}"	"8 Rolls x 475 Labels - 101 x 152 mm (4"" x 6"") Direct Thermal Perforated - 25 mm core - Kite Packaging"	"Direct thermal labels offer premium print quality for any size of business, from start-up to established. Our labels are ideal for a wide range of applications, including shipping labels, receipts, and much more. With sizes from 50 x 25 mm (2"" x 1"") to 101.6 x 203.2 mm (4"" x 8""), our range has plenty to choose from, and at a much cheaper price than our competitors. See how your business could benefit from Kite direct thermal labels today!"	https://www.kitepackaging.co.uk/scp/labels/thermal-labels/?sfpartno=LABD101X152-25WRKP&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/Kite_standard_direct_thermal_label_101mmx152mm_25mm_corel.jpg		in_stock	54.00 GBP	0 GBP	new	LABD101X152-25WRKP	5056731621415	Kite Direct thermal labels on a roll - 4 x 6 inches - 25mm core - 475 labels per roll		White	packaging > labels > thermal labels	"[""GB""]"	"{""custom_label_0"":""Direct thermal labels"",""custom_label_1"":""Labels"",""custom_label_2"":""Mid"",""custom_label_4"":""head""}"	true
CSW-EBOX-241809	Enviro-boxes	true	"{""size"":""610x457x229 mm""}"	Heavy Duty Single Wall Enviro-Cardboard Boxes - Multiple Sizes Available - 20 Units per Pack - 610x457x229 mm - Kite Packaging	If you require additional security and support for your shipping or transport applications, our heavy duty Enviro-boxes are an affordable and environmentally friendly solution. Developed in conjunction with WRAP, the Waste and Resources Action Programme, the Enviro-box offers a sustainable and reliable alternative to larger double wall boxes with the following unique features: Increased strength over most double wall boxes; materials used are 7% lighter, meaning lower transport costs; the process of manufacturing Enviro-box results in a 30% saving in CO2 emissions. Recycled content ranges from 60% to 90%.	https://www.kitepackaging.co.uk/scp/heavy-duty-cardboard-boxes/enviro-box/?sfpartno=CSW-EBOX-241809&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/24x18x9.jpgl.jpg	https://media.kitepackaging.co.uk/images/product/large/24x18x9l.jpg	in_stock	54.11 GBP	0 GBP	new	CSW-EBOX-241809	5056731605521	610x457x229 mm			packaging > heavy duty cardboard boxes > enviro box	"[""GB""]"	"{""custom_label_0"":""Enviro-boxes"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PBXH3648				50 Extra Heavy Duty Polythene Bags - 914 x 1219 mm (36 x 48 inch) - 500 Gauge Thickness - Kite Packaging	Kite's cost-effective poly bags are the best packaging solution for small & large items. Our poly bags are incredibly durable and versatile, providing an excellent protective solution for almost any product. While ideal for clothing, accessories, books, electronics or mechanical components, polybags can be used for almost any product and ours provide superior protection. With their heavy gauge thickness, our packaging bags are built to withstand sharp & heavy goods, making them safe to store and package without worrying about piercing or ripping the bag. Our polythene bag range has excellent clarity which ensures your customers have a clear view of your product when being unboxed - this is critical for first impressions. See why Kite is the UK's #1 packaging company and browse our polythene bag range!	https://www.kitepackaging.co.uk/scp/polythene-bags/extra-heavy-duty-polythene-bags/?sfpartno=PBXH3648&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/extra-heavy-poly-1l.jpg		in_stock	54.11 GBP	0 GBP	new	PBXH3648	5056731612062	914x1219 mm			packaging > polythene bags > extra heavy duty polythene bags	"[""GB""]"	"{""custom_label_0"":""Polythene bags"",""custom_label_1"":""Polythene & Paper Bags"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
BDC1	BDC boxes	true	"{""size"":""610x280x356 mm""}"	Distribuition Boxes - Bulk Distribution Carton Boxes - 50 Units per Pack - 610x280x356 mm - Kite Packaging	Bulk Distribution Cartons (BDC) are the industry standard for the retail, clothing and catalogue trades to such an extent that many retailers will only accept stock if packaged in a specified BDCM or BDC carton. BDC boxes come in sizes from BDC1 to BDC3. These have a slightly different print on one side, with space for gross weight, description and order number as well as the text shown on BDCMs. Each BDC/BDCM box is constructed from high-quality single wall cardboard, resulting in a sturdy, reliable carton. All box sizes are designed to fit well onto standard size pallets to create level, stable loads ready for transportation and storage.	https://www.kitepackaging.co.uk/scp/boxes/bdcm-cardboard-boxes/?sfpartno=BDC1&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/BDC_boxes_open_1l.jpg	https://media.kitepackaging.co.uk/images/product/large/BDC_boxes_closed_1l.jpg	in_stock	54.20 GBP	0 GBP	new	BDC1	5056731600809	610x280x356 mm			packaging > boxes > bDCM cardboard boxes	"[""GB""]"	"{""custom_label_0"":""BDC boxes"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
